track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
3Ov9feZn8zNYiY6apq8Dx3,Apart,Alex Jacke,0,6bSmkNU1EAtaXgWDGLEKGv,Apart,2014-03-03,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.655,0.555,5,-8.388,0,0.0362,0.318,0.0,0.104,0.394,113.001,246525
5d7gSSTkL4syrnxli8dLYJ,Ogre Battle - Remastered 2011,Queen,33,0NouBnbXRJKFWzm9LwCW0K,Queen II (2011 Remaster),1974-03-08,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.271,0.823,2,-9.629,1,0.0928,0.405,0.00744,0.55,0.255,108.592,248453
5lcfY0MhQh7BnIIArU3Xvt,Hot Pursuit,Hasan.K,9,7c6Q8U9M0XzfNb23jUI4tC,Juggernaut,2017-07-21,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,0.688,0.658,9,-6.393,0,0.303,0.48,0.00254,0.039,0.801,173.936,255760
3707IBa4HnS3zDDoWfeUBl,I Warned Myself,Charlie Puth,74,3TDyDrYb9qx7DtGWXqvLfW,I Warned Myself,2019-08-21,Hip Pop 2019,3tmx4p5RGlOV1AapXOt1Ze,r&b,hip pop,0.488,0.311,10,-11.467,0,0.297,0.562,0.000548,0.161,0.579,184.112,159783
0mxjKriHsdi8zKiBTWIOrT,Save the Rave,Tommie Sunshine,46,5M5Rx6ZeoZgX1jpJ62d6t6,Save the Rave,2018-10-05,Epic Bass Drops | Best House Mixes,4IS7o1utOzhimFEFnj9gmu,edm,progressive electro house,0.784,0.883,5,-6.564,0,0.118,0.00604,0.204,0.36,0.778,126.013,217202
2Vhd5uZB4brKHmM0MNxkZo,Raging (feat. Kodaline),Kygo,61,0uMIzWh1uEpHEBell4rlF8,Cloud Nine,2016-05-13,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,0.55,0.689,3,-7.76,0,0.094,0.0498,0.0,0.207,0.408,99.904,224487
6l4qV9VNeCOesvcLPJMO9y,Faneto,Chief Keef,57,6ddJw3bbxM16cMX4uogNv1,Chiraq Villian,2014-11-18,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0.849,0.755,1,-7.399,0,0.363,0.346,0.0,0.0564,0.393,144.186,206655
0qgrrDnUUhyxpxbBznUnzg,18 and Life,Skid Row,69,0kSTuMp9GpX9pJR45Bksgi,Skid Row,1989-01-24,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.466,0.648,1,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,229960
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,0ZHyvPke0EcVt6rYA8Ins3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500
14WWzenpaEgQZlqPq2nk4v,Work,Rihanna,16,2JNVoEx4psIgNQyEExwQVn,ANTI (Deluxe),2016-01-28,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.725,0.534,11,-6.238,1,0.0946,0.0752,0.0,0.0919,0.558,91.974,219320
54KsfVVnN4YWI2mMrnyUcC,Diez Pasos Hacia Ti,"Daniel, Me Estás Matando",52,2dU3JOkZlSKu7WdqIGvCcK,Suspiros,2019-05-09,Paraíso Tropical,2v41efarffe6iY8qpMK5Gj,latin,tropical,0.77,0.325,7,-11.301,1,0.0322,0.899,0.000556,0.22,0.721,103.085,209652
6s5smacBOoWoI08Vi6EX5T,Breathe,Seeb,12,0r2qOsBVgiXmMlcxg5Y9tm,Breathe,2016-03-11,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,0.525,0.773,7,-5.623,0,0.185,0.00583,6.04e-06,0.229,0.381,119.947,240272
5zdbfjCVtrAUwWeNFsE54s,Deja Vu,Dolla,51,1ZajUXNUXJDN3mhfheC2WB,Deja Vu,2019-09-06,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.739,0.354,1,-13.433,1,0.141,0.484,4.25e-05,0.118,0.576,98.958,213333
3528IXKpbb7OMjdjWYlbfD,Everybody Talks,Neon Trees,65,7hPNlDBLv1EW8GakiIzFnn,Picture Show (Deluxe Edition),2012-01-01,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,177280
2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,70,0pF0oyuPNdOObniB1Ng0kW,7/27 (Deluxe),2016-05-27,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,204013
6RjW45KHJ6kgI2xQ1aFa52,Acapella,Karmin,63,2UvU0egYoXsysWkHqQy4Lc,Pulses,2014-03-21,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.667,0.619,2,-4.933,1,0.151,0.126,0.0,0.101,0.427,169.865,198907
2jt1zmAB5VEY9TLNNiXLKW,Silence - Slushii Remix,Marshmello,49,33sPuo5hSSOvyjduFVIOtL,Silence (Slushii Remix),2017-10-12,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,0.518,0.977,0,-2.781,1,0.0937,0.00983,0.00157,0.0632,0.269,149.964,194421
08vJxMYhmZu6YTWqVmLgrA,The Hunted (feat. Sully Erna),Saint Asonia,58,6WUvlN7aMwYXJCIsVDKqQo,The Hunted,2019-07-24,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.322,0.95,2,-4.553,0,0.182,1.52e-05,9.61e-06,0.158,0.263,199.958,223357
7n5fIejIU8XJ8BZMLK1UTl,Beauty Mark,Deonna Martin,1,1de8Ud3J7Z77inU9IJwq86,Beauty Mark,2007-12-18,Gospel Neo Soul,2wP2UAYC4Nqb6oUXkMJlAz,r&b,neo soul,0.372,0.425,9,-7.082,1,0.0314,0.833,0.0,0.0978,0.325,111.907,216000
0CCvfFVSpOHGuxsrzfwbYL,Front Seat,Next Town Down,42,4bo8adJXiirJMEd0iLpuCL,Front Seat,2019-09-27,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.894,0.518,7,-6.607,1,0.315,0.359,0.0,0.0694,0.373,82.023,199250
4cuGZb0iFyHtwaSKdKrJkF,Imposible,Luis Fonsi,68,5C0YLr4OoRGFDaqdMQmkeH,VIDA,2019-02-01,Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar,5ifDekrUt5lbSIMTSzNNqB,latin,latin pop,0.783,0.738,11,-4.078,1,0.0741,0.127,0.0,0.127,0.925,90.976,164533
3fMNMAP51H7NywqzoukIRy,Numb,Carlie Hanson,55,7HhDjsXxVeXTOewlUukgVx,Numb,2018-12-14,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,0.832,0.738,0,-4.417,1,0.0783,0.258,1.49e-05,0.22,0.49,127.874,133876
3f303JWYskqnwu8GhQY6dV,Catalina,Merdan D,0,3Le5ZxFWi4coBa3GXHk4qe,Catalina,2017-06-30,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.834,0.934,2,-2.898,1,0.173,0.0651,0.000795,0.0523,0.592,105.021,153835
34oB5r0lcN3fYWCs2uA1k5,The Cure,Lady Gaga,70,2yaSZnZhaxsbQ5xhgGbw3g,The Cure,2017-04-16,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.697,0.506,8,-4.863,1,0.0325,0.0792,0.0,0.0893,0.516,100.002,211364
6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,67,2YeoeDa3soxjD4ANZGG1fj,BAD TO THE BONE,1982-01-01,Blues Rock,56dbowk1V5ycS5jW7DSvi5,rock,classic rock,0.459,0.727,0,-11.777,1,0.0303,0.00614,0.065,0.384,0.954,149.229,292173
4sLtguRBis05qfsBgJ1IdN,Love Me Less (feat. Quinn XCII) - Party Pupils Remix,MAX,55,3E3l9Ae226bVoSwoPNuwWv,Love Me Less (Remixes),2019-06-21,Pop Remix,37i9dQZF1DXcZDD7cfEKhW,pop,dance pop,0.748,0.831,1,-5.029,1,0.115,0.0823,7.36e-05,0.0757,0.894,128.024,185273
1Dr1fXbc2IxaK1Mu8P8Khz,When I Come Around,Green Day,75,4uG8q3GPuWHQlRbswMIRS6,Dookie,1994-02-01,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,0.531,0.909,11,-4.236,1,0.034,0.0175,0.0,0.231,0.814,97.546,178000
1bWcjMOceu7dFyBGBo3jJ9,Miedo,Caifanes,52,2mPZNQNgW1zrkIPyL9XJcf,El Nervio Del Volcan,1994,Caifanes La Historia,3kysJw7lvVwSoOaL0KyW94,rock,album rock,0.576,0.859,2,-8.22,1,0.034,0.0126,0.0008,0.341,0.711,130.011,218173
5K80qDIi8z8nfgiSGsQap0,Forever,Kenny Lattimore,27,1H10hT3tMPtL2uD3rIQRUE,Kenny Lattimore,1996-05-14,Neo Soul Music,78RRvktrPMSqAoCI21mNOe,r&b,neo soul,0.691,0.457,5,-9.652,0,0.0485,0.195,0.0,0.192,0.255,144.372,287600
2yajAy8Va9VTk3yhF9B3ET,No vaya a ser,Pablo Alborán,55,4RvsaOohCWuzqXM7MWiFhx,No vaya a ser,2017-09-08,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.731,0.687,1,-7.399,0,0.0586,0.232,2.33e-05,0.265,0.577,99.995,198053
6WIZXts4eygCmeeu7pEsHI,Prometo Olvidarte,Tony Dize,49,0AXLPYdXvootv3YNQzpXan,Prometo Olvidarte,2013-10-25,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.806,0.837,1,-3.108,1,0.0458,0.142,0.0,0.137,0.78,106.019,240236
7lOzUJzsELALh5FQsPKTEn,Humanos a Marte,Chayanne,67,0P0d0y1LQ5VGrp58TQ0oM2,En Todo Estaré (Deluxe Edition),2014-08-25,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.69,0.902,6,-4.269,0,0.0407,0.112,0.0,0.175,0.786,92.988,225987
4Zehi1XQ5vKkIxMoqZ1L38,Change Of Coast,Neon Indian,47,63fPXLpTxvDR7LgSOZIaly,"The Music of Grand Theft Auto V, Vol. 1: Original Music",2013-09-24,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.468,0.935,2,-3.901,0,0.0456,0.00126,0.00712,0.0761,0.619,182.002,192733
6hlgx0DEqPvQPd6dBpt5hV,When It Rains,Mr. Popular,33,5xJWYqLL7uK6BODgAfaLsa,When It Rains,2019-12-26,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.326,0.396,4,-8.936,1,0.0324,0.862,8.99e-05,0.109,0.0614,86.943,157500
6gQaf0ANLks2uWl2AHhU26,Hate It Or Love It,The Game,47,0sTdSeeY4Ubzoikhtm66JO,Hate It Or Love It,2005-01-01,Gangster Rap,5joQabz9ys3XPGbSx5CaKv,rap,gangster rap,0.796,0.782,9,-4.805,1,0.21,0.146,0.0,0.13,0.418,99.978,207440
3TTragde5roTvwS2caAQOc,Perreito - Remix,Mariah,72,3JqLCPTj2fKbbrB9E0hSFZ,Perreito (Remix),2019-09-27,Latin Hip Hop & Rap Playlist 2019,6hIDPF658AhRbxr8HN7OeA,latin,latin hip hop,0.788,0.701,0,-3.064,1,0.241,0.313,0.000225,0.249,0.713,180.007,210360
0vnrhysrKKRdNYFKLAGzRc,"Loca (feat. Duki, Cazzu)",Khea,68,43C5SssUVrK56hbM6afOYQ,Loca,2017-11-22,Trap Rewind,37i9dQZF1DX0JcH25923HT,rap,trap,0.834,0.753,8,-3.011,1,0.0486,0.342,0.0,0.108,0.462,113.058,246383
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,OutKast,78,1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,2003,School Dance 2019 (Squeaky Clean),0SqaMfNsngZCpPw0UuelA7,latin,latin hip hop,0.728,0.974,4,-2.261,0,0.0665,0.103,0.000532,0.175,0.965,79.526,235213
7k09lnI8FXcEREvDps6oPJ,Si Te Lastime,Seven Kayne,1,1T4ShQcPb1U12E55WpOw6S,Si Te Lastime,2017-12-06,Trap Luv,37i9dQZF1DWTLxOkM7PwUb,rap,trap,0.742,0.505,6,-5.011,0,0.0958,0.143,0.0,0.118,0.213,140.128,133719
2PdIo7ewQPuAsP99LVg9uy,Wrong Way,Sublime,64,14eK347GdWO4mBBx78tsut,Sublime,1996-07-30,Permanent Wave,2ExyzXAbukW7I8bDqdGvPB,rock,permanent wave,0.69,0.681,9,-5.653,1,0.0379,0.0623,0.0,0.137,0.911,75.034,136147
7x8dCjCr0x6x2lXKujYD34,The Pretender,Foo Fighters,76,3ilXDEG0xiajK8AbqboeJz,"Echoes, Silence, Patience & Grace",2007-09-25,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,269373
09s7AzC1vXpkIBS8xphJgP,Come With Me,Shai,35,2cat7yZv5xksF15RlI4TUv,Blackface,1995-01-01,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,r&b,new jack swing,0.569,0.32,2,-8.965,1,0.0323,0.644,0.0,0.244,0.321,183.539,279960
72Q0FQQo32KJloivv5xge2,I'm the One,DJ Khaled,18,7mRliFLzSnVPzjO0sSy3ar,I'm the One,2017-04-27,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,0.599,0.667,7,-4.267,1,0.0367,0.0533,0.0,0.134,0.817,80.984,288877
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,76,5MqyhhHbT13zsloD3uHhlQ,Who's Next,1971-08-14,Classic Rock Drive,37i9dQZF1DXdOEFt9ZX0dh,rock,classic rock,0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,300400
12JJH1FR5wS9URi8qVLELV,Work For You,Robin Novaku,31,6TWgOmQCtD5d4qZWJqY15C,Work For You,2019-01-11,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.642,0.803,8,-3.663,1,0.0415,0.429,0.378,0.102,0.646,113.401,150483
7EbUzSDb2R7EgyO3uGN1Oz,Bruised and Scarred,Mayday Parade,44,0JK09CS7SdFERmAiBNjawF,Anywhere But Here,2009-10-05,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.512,0.953,2,-3.474,1,0.0889,0.00185,0.0,0.102,0.452,123.07,203293
1LQiF6aZfnNgxerxWJRbxw,HyperParadise - Flume Remix,Hermitude,60,7yPktwuCt9LbyB1MZDsAHC,Parallel Paradise,2012-06-08,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.603,0.827,6,-7.372,1,0.0714,0.0453,0.619,0.0833,0.311,144.992,268307
6bc5RKT0IZyUnyfOaH4eNl,My Life (feat. YK Osiris),Jae Mansa,47,1dyi1bPs5chwVzIRFht5Bq,My Life (feat. YK Osiris),2019-11-22,Pop Hits 2000-2019,6mtYuOxzl58vSGnEDtZ9uB,edm,pop edm,0.702,0.742,11,-5.397,0,0.119,0.0286,0.0,0.33,0.808,155.055,215226
2CkvHzsTm4HFJSWEDrJvOi,Radici,Monterosso,33,32jsQDp2W15lWQO3iDm1ZH,Radici,2019-11-22,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.583,0.436,8,-6.597,1,0.496,0.235,0.000116,0.106,0.215,186.098,196139
6264zKFgXM13JuRBX4MMyD,Mudshovel,Staind,64,4fLp0YBi1chfMHSBkIeI6w,Dysfunction,1999-04-13,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.328,0.826,6,-5.085,1,0.0362,0.000224,0.000944,0.0818,0.341,106.606,282093
79IZKAygtVmTcVnJ2mlaIS,Oops,Martin Garrix,2,1DhpxDHUD5pVBUQdJCpqML,Oops,2016-06-13,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.618,0.535,1,-6.941,1,0.0421,0.00115,0.0,0.377,0.154,128.022,232510
0gcawCt9KlflhyWkqhyS7t,The Olden Days,LVDS,26,4GRPVdXTn23IcuziKiZEmi,The Olden Days,2019-10-25,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.845,0.722,2,-5.669,1,0.0782,0.102,0.45,0.139,0.481,95.021,197053
4zCxvn6qHK3CosaM3Azaii,Day & Night,Odd Chap,45,3XhtlVfAz9MoDFuOilR7EE,Day & Night,2018-10-05,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.861,0.917,4,-4.052,0,0.0906,0.0217,0.0588,0.208,0.715,127.953,247500
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,82,3MATDdrpHmQCmuOcozZjDa,TESTING,2018-05-25,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,80,0P3oVJBFOv3TDXlYRhGL7s,Beauty Behind The Madness,2015-08-28,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.705,0.769,9,-5.526,0,0.0426,0.112,0.0,0.105,0.59,107.939,213520
7LAYk3333i3Z3ekJpR3lTq,Well Uh Huh,Pastor Troy,4,5QiBBLASlvukL6fYHVs3qX,Greatest Hits vol. 1,2011-03-22,Southern Hip Hop,57sYMLFXGD4ZqizzcMD7lz,rap,southern hip hop,0.677,0.753,0,-5.575,1,0.261,0.0193,1.61e-05,0.089,0.34,164.03,225480
5YGhQpZhMBTJ4ROUns2MVB,Party Like Its 1920,The Swinghoppers,44,2CbjLp4V5JpYQaFNfSiGmp,Party Like Its 1920,2020-01-03,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.75,0.95,9,-5.059,0,0.167,0.137,3.93e-05,0.426,0.707,119.962,185000
01QhVHvkGqzO861Kl3GhfX,I'll Be All You'll Ever Need,Trinere,27,5BC8h7zzDUifrb8PJJ4UTM,All Night,1997,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.72,0.814,8,-8.195,0,0.0546,0.00794,0.00029,0.0619,0.77,123.551,324360
5FvlQZTm4eOGeUiAB1bKc9,No Vaseline,Ice Cube,66,4k5sb7GI0J55nMSyIHJsXg,Death Certificate (25th Anniversary Edition),2017-06-09,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.777,0.957,11,-3.201,0,0.318,0.18,0.0,0.296,0.543,105.755,313053
4COGASZEbAxmH6k5gYMo6G,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,68,4dd7tLtioKjtq7v9byyPV6,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",2016-11-24,Trap Rewind,37i9dQZF1DX0JcH25923HT,rap,trap,0.894,0.721,4,-5.829,0,0.258,0.155,0.0,0.154,0.392,107.963,335737
2528tHFeJZpm2xutrKFNIb,Rockin' All Over The World,Status Quo,17,76EMCm568vH0ppdbuUSlGb,Classic,2009,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.545,0.963,0,-5.173,1,0.102,0.101,0.491,0.41,0.87,131.564,216600
5ls62WNKHUUrdF3r1cv83T,emotions,iann dior,80,5UHC2JN3ck4XPYPjngia2G,nothings ever good enough,2019-05-22,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,80.512,131213
0mV5JWhyUFANd9qpwLkM8d,No Sleep (feat. Bonn) - DubVision Remix,Martin Garrix,69,3z4efVJv1e3GmoR7PybqHR,2019 Remixed,2019-12-31,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,0.584,0.79,11,-6.128,1,0.0589,0.0455,0.0,0.213,0.291,127.972,239062
00i2HU7TEzzftShjRrDSEF,Changes,2Pac,72,4Y9ISbppFbwk0r1XCLUi0I,The Best of 2Pac - Pt. 1: Thug,2007-01-01,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.865,0.657,7,-6.722,1,0.076,0.0404,0.0,0.14,0.316,111.115,268960
0fea68AdmYNygeTGI4RC18,LA CANCIÓN,J Balvin,91,6ylFfzx32ICw4L1A7YWNLN,OASIS,2019-06-28,Urbano: Latino Vibes,0VsVywryrqLhHmsVFVcOAg,latin,latin hip hop,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573
7f26Y1idWh9huJkDhoglZW,Payola,Semser,15,2K2gRaa3xoO2XOb8VJ02VS,Blocksound,2018-04-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0.786,0.825,1,-9.972,1,0.0646,0.00513,0.661,0.183,0.343,128.003,136875
5kcvBnt6DPX3AMEsCx1qDh,Happiest Year,Jaymes Young,65,2LJiFAtg7CyHrkUGr4mwGl,Happiest Year,2019-07-12,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.501,0.167,1,-14.061,1,0.0484,0.885,0.0,0.111,0.356,112.275,228443
4HfLQJtVT1KiX1eVedDyTm,Alaska,Maggie Rogers,69,5AHWNPo3gllDmixgAoFru4,Heard It In A Past Life,2019-01-18,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0.847,0.386,9,-10.668,0,0.0507,0.411,0.00176,0.108,0.178,104.001,188000
7a96fFFOb0rktcJJ1jG8AN,La Guitarra,ANG,31,4LLk6Un2vJ2qLjHlFilmyr,La Guitarra,2019-09-27,Big Room EDM - by Spinnin' Records,7xWdFCrU5Gka6qp1ODrSdK,edm,big room,0.576,0.88,3,-4.347,0,0.0685,0.018,0.436,0.329,0.151,128.044,201562
2RAPJgBZ030ZNSMyLrfA6N,La Manito,Martina La Peligrosa,43,4L4mUvbDbYXxluBgmDTuQ4,La Manito,2019-12-12,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.857,0.737,0,-5.451,1,0.13,0.174,0.000509,0.121,0.831,94.009,153652
35ARq65zezGBwA7EHBXm2w,Let You Down - Chris Royal Remix,Bombs Away,39,2bmyS94EwnrcODUWQvfsG4,Let You Down (Remixes),2018-04-16,Pop Warmup 130 BPM,37i9dQZF1DX3PIAZMcbo2T,pop,dance pop,0.361,0.945,0,-5.219,0,0.111,0.00105,0.0342,0.0967,0.138,127.985,172500
5Va44ERiHtC2tfBD53OApA,Nothing On You (feat. Paulo Londra & Dave),Ed Sheeran,59,0kHdDpkkSlesh2UMKhF20G,Nothing On You (feat. Paulo Londra & Dave),2019-07-11,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.747,0.649,10,-6.218,0,0.219,0.333,0.0,0.172,0.84,88.011,200733
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,91,4ow6xJwn49gpWz7iHpOzWY,"10,000 Hours (with Justin Bieber)",2019-10-04,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,167693
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,76,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840
62Q1gwEGDU9pbOhvmMVq0C,Eine Keine Meine,Sammy Milo,28,5MnJA7Ene73oHQ9QwgGxIn,Eine Keine Meine,2019-08-09,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.63,0.612,0,-6.451,1,0.0311,0.318,0.000247,0.321,0.388,89.01,276089
6FMcZqnhQD6tTzdpeNOp89,Let's Get Married,Jagged Edge,18,6GdO9wdjxEM9LJyhHXxWjz,JE Heartbreak,2000-01-18,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",3a9y4eeCJRmG9p4YKfqYIx,r&b,new jack swing,0.761,0.627,1,-5.554,1,0.0538,0.175,0.0,0.128,0.891,109.821,263227
7rSnhSbdCeyZh8WaIJTt64,Hoovela,Steve Aoki,44,1VFgefav92A6JzlPSUatzV,Neon Future III,2018-11-09,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,0.324,0.979,4,-4.17,0,0.0987,0.00119,0.835,0.347,0.232,103.532,207121
59uEiooaCUECb1fMmo6Sr9,Love Me Wrong,Allie X,66,5Qd3rWZavleUmV0pwBUjNF,Love Me Wrong,2019-12-06,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0.46,0.458,2,-7.912,1,0.031,0.576,0.0,0.0925,0.104,97.15,192907
1LRi0ZYnS6WaJKJNmKm8gt,What's Goin' On,Tony Thompson,15,5nKvQo4wIY7V4rhnFNrqBB,Sexsational,1995-06-23,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.503,0.578,5,-8.936,1,0.0462,0.556,0.0,0.0961,0.574,181.031,258093
68rdZO4AcPakdi2zaS7kPI,I'm Not Part of Me,Cloud Nothings,44,3NNSJt3gWSmPmnjCwZyLA5,Here and Nowhere Else,2014-04-01,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.389,0.955,1,-4.962,1,0.0599,0.0524,0.652,0.0815,0.431,86.927,275309
0yXOfQ9g1xMmJA4UY8qvSL,"Solo Tu Jesus (feat. Leticia Oropeza, Mayra Avalos, Samuel Guillermo)",JDR,7,5cpWXzvhDTsGSmAlYOaS9k,Ultra Empire,2013-07-05,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.768,0.856,2,-4.989,1,0.0445,0.014,4.11e-06,0.114,0.234,127.973,281500
